,ano_campeonato,rodada,estadio,publico,publico_max,arbitro,time_mandante,gols_mandante,time_visitante,gols_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,impedimentos_mandante,impedimentos_visitante
0,2014,5,Arena do Grêmio,19328,60540,Sandro Ricci,Grêmio,1,Fluminense,0,,,,,,
1,2014,9,Estádio Alfredo Jaconi,15136,23000,Jailson Macedo Freitas,Grêmio,0,Palmeiras,0,,,,,,
2,2014,10,Arena do Grêmio,24449,60540,Luiz Flávio de Oliveira,Grêmio,0,Goiás EC,0,,,,,,
3,2014,12,Arena do Grêmio,19944,60540,Ricardo Marques Ribeiro,Grêmio,2,Coritiba FC,3,,,,,,
4,2014,17,Arena do Grêmio,30117,60540,Héber Lopes,Grêmio,2,Corinthians,1,,,,,,
5,2014,18,Arena do Grêmio,12607,60540,Péricles Bassols Pegado Cortez,Grêmio,1,EC Bahia,0,,,,,,
6,2014,20,Arena do Grêmio,11584,60540,Marcelo de Lima Henrique,Grêmio,1,Atlético-PR,0,,,,,,
7,2014,22,Arena do Grêmio,18834,60540,Ricardo Marques Ribeiro,Grêmio,0,Santos FC,0,,,,,,
8,2014,26,Arena do Grêmio,43653,60540,Felipe Gomes da Silva,Grêmio,0,São Paulo,1,,,,,,
9,2014,38,Arena do Grêmio,13713,60540,Luiz Flávio de Oliveira,Grêmio,1,Flamengo,1,,,,,,
10,2014,2,Estádio Jornalista Mário Filho,9995,82238,Jailson Macedo Freitas,Botafogo,2,Internacional,2,,,,,,
11,2014,15,Estádio Nacional de Brasília Mané Garrincha,29185,46931,Marcelo Aparecido Ribeiro de Souza,Botafogo,2,Fluminense,0,,,,,,
12,2014,18,Estádio Jornalista Mário Filho,14285,46931,Rodrigo D,Botafogo,1,Santos FC,0,,,,,,
13,2014,24,Estádio Jornalista Mário Filho,7056,46931,Leandro Pedro Vuaden,Botafogo,1,Goiás EC,0,,,,,,
14,2014,25,Estádio Jornalista Mário Filho,12498,46931,Elmo Alves Resende Cunha,Botafogo,0,Grêmio,2,,,,,,
15,2014,27,Estádio Jornalista Mário Filho,10200,46931,Fabrício Neves Corrêa,Botafogo,0,Palmeiras,1,,,,,,
16,2014,29,Estádio General Sílvio Raulino de Oliveira,3059,46931,Ricardo Marques Ribeiro,Botafogo,1,Sport Recife,1,,,,,,
17,2014,33,Estádio General Sílvio Raulino de Oliveira,3187,46931,Ricardo Marques Ribeiro,Botafogo,0,Atlético-PR,2,,,,,,
18,2014,35,Estádio São Januário,8250,15000,Anderson Daronco,Botafogo,0,Figueirense FC,1,,,,,,
19,2014,38,Estádio Nacional de Brasília Mané Garrincha,3694,46931,Manuel Lopo Garrido,Botafogo,0,Atlético-MG,0,,,,,,
20,2014,2,Estádio Olímpico Nilton Santos,17530,46931,Wagner do Nascimento Magalhães,Cruzeiro,1,São Paulo,1,,,,,,
21,2014,6,Estádio Governador Magalhães Pinto,13679,57483,Felipe Gomes da Silva,Cruzeiro,2,Sport Recife,0,,,,,,
22,2014,10,Estádio Governador Magalhães Pinto,24156,57483,Péricles Bassols Pegado Cortez,Cruzeiro,3,EC Vitória,1,,,,,,
23,2014,16,Estádio Governador Magalhães Pinto,32294,57483,Flávio Rodrigues Guerra,Cruzeiro,1,Grêmio,0,,,,,,
24,2014,18,Estádio Governador Magalhães Pinto,26682,57483,Dewson Fernando Freitas da Silva,Cruzeiro,4,Chapecoense,2,,,,,,
25,2014,20,Estádio Governador Magalhães Pinto,20861,57483,Marcos Mateus Pereira,Cruzeiro,2,EC Bahia,1,,,,,,
26,2014,27,Estádio Governador Magalhães Pinto,32958,57483,Leandro Pedro Vuaden,Cruzeiro,0,Corinthians,1,,,,,,
27,2014,30,Estádio Governador Magalhães Pinto,26944,57483,Péricles Bassols Pegado Cortez,Cruzeiro,1,Palmeiras,1,,,,,,
28,2014,33,Estádio Governador Magalhães Pinto,28475,57483,Marcos André Gomes da Penha,Cruzeiro,3,Criciúma EC,1,,,,,,
29,2014,1,Arena Fonte Nova,9348,55000,Luiz Flávio de Oliveira,EC Bahia,1,Cruzeiro,2,,,,,,
30,2014,3,Arena Fonte Nova,16040,,Raphael Claus,EC Bahia,1,Botafogo,0,,,,,,
31,2014,4,Arena Fonte Nova,21352,,Wilton Sampaio,EC Bahia,1,EC Vitória,1,,,,,,
32,2014,7,Arena Barueri,1345,32000,Ricardo Marques Ribeiro,EC Bahia,0,Fluminense,1,,,,,,
33,2014,8,Arena Fonte Nova,16089,55000,Wagner Reway,EC Bahia,0,Santos FC,2,,,,,,
34,2014,10,Arena Fonte Nova,17482,55000,Dewson Fernando Freitas da Silva,EC Bahia,0,São Paulo,2,,,,,,
35,2014,12,Arena Fonte Nova,5221,55000,Héber Lopes,EC Bahia,0,Internacional,1,,,,,,
36,2014,16,Arena Fonte Nova,9926,55000,Pablo dos Santos Alves,EC Bahia,0,Criciúma EC,0,,,,,,
37,2014,19,Arena Fonte Nova,0,55000,Franscisco Carlos do Nascimento,EC Bahia,0,Coritiba FC,0,,,,,,
38,2014,24,Arena Fonte Nova,13360,55000,Flávio Rodrigues Guerra,EC Bahia,1,Sport Recife,0,,,,,,
39,2014,28,Arena Fonte Nova,22162,55000,Flavio Rodrigues de Souza,EC Bahia,0,Chapecoense,1,,,,,,
40,2014,30,Arena Fonte Nova,5961,55000,Elmo Alves Resende Cunha,EC Bahia,1,Atlético-MG,1,,,,,,
41,2014,32,Arena Fonte Nova,15367,55000,Leandro Pedro Vuaden,EC Bahia,0,Palmeiras,1,,,,,,
42,2014,34,Arena Fonte Nova,11617,55000,Elmo Alves Resende Cunha,EC Bahia,1,Corinthians,2,,,,,,
43,2014,36,Arena Fonte Nova,7742,55000,André Luiz de Freitas Castro,EC Bahia,1,Atlético-PR,2,,,,,,
44,2014,1,Estádio Nacional de Brasília Mané Garrincha,19012,,Anderson Daronco,Flamengo,0,Goiás EC,0,,,,,,
45,2014,5,Estádio Jornalista Mário Filho,25118,87101,Ricardo Marques Ribeiro,Flamengo,0,São Paulo,2,,,,,,
46,2014,14,Estádio Jornalista Mário Filho,42071,87101,Emerson de Almeida Ferreira,Flamengo,1,Sport Recife,0,,,,,,
47,2014,16,Estádio Jornalista Mário Filho,40892,87101,Sandro Ricci,Flamengo,2,Atlético-MG,1,,,,,,
48,2014,19,Estádio Jornalista Mário Filho,59680,87101,André Luiz de Freitas Castro,Flamengo,0,Grêmio,1,,,,,,
49,2014,21,Estádio Jornalista Mário Filho,36905,87101,Sandro Ricci,Flamengo,1,Corinthians,0,,,,,,
50,2014,26,Estádio Jornalista Mário Filho,37204,87101,Marielson Alves Silva,Flamengo,0,Santos FC,1,,,,,,
51,2014,30,Estádio Jornalista Mário Filho,21855,87101,Thiago Duarte Peixoto,Flamengo,2,Internacional,0,,,,,,
52,2014,32,Estádio Jornalista Mário Filho,31984,87101,Wilton Sampaio,Flamengo,3,Chapecoense,0,,,,,,
53,2014,2,Estádio do Governo do Estado de Goiás,2090,,Renán Roberto de Souza,Goiás EC,1,Criciúma EC,0,,,,,,
54,2014,5,Estádio Municipal Radialista Mário Helênio,9737,,Ricardo Marques Ribeiro,Goiás EC,2,Botafogo,0,,,,,,
55,2014,8,Estádio do Governo do Estado de Goiás,4267,50049,Jean Pierre Goncalves Lima,Goiás EC,0,EC Vitória,0,,,,,,
56,2014,11,Estádio do Governo do Estado de Goiás,2430,50049,Péricles Bassols Pegado Cortez,Goiás EC,0,Sport Recife,0,,,,,,
57,2014,15,Estádio do Governo do Estado de Goiás,4256,50049,Emerson de Almeida Ferreira,Goiás EC,0,Internacional,1,,,,,,
58,2014,17,Estádio do Governo do Estado de Goiás,5163,50049,Franscisco Carlos do Nascimento,Goiás EC,0,Cruzeiro,1,,,,,,
59,2014,20,Estádio do Governo do Estado de Goiás,33278,50049,Ricardo Marques Ribeiro,Goiás EC,1,Flamengo,0,,,,,,
60,2014,22,Estádio do Governo do Estado de Goiás,3441,50049,Luiz Flávio de Oliveira,Goiás EC,2,Atlético-MG,3,,,,,,
61,2014,29,Estádio do Governo do Estado de Goiás,3044,50049,Marielson Alves Silva,Goiás EC,0,Grêmio,0,,,,,,
62,2014,32,Estádio do Governo do Estado de Goiás,3985,50049,Ricardo Marques Ribeiro,Goiás EC,0,Fluminense,2,,,,,,
63,2014,33,Estádio do Governo do Estado de Goiás,2187,50049,Raphael Claus,Goiás EC,3,EC Bahia,0,,,,,,
64,2014,35,Estádio Estadual Jornalista Edgar Augusto Proença,24431,50049,Leandro Pedro Vuaden,Goiás EC,0,Corinthians,1,,,,,,
65,2014,2,Estádio Municipal Paulo Machado de Carvalho,11189,37952,Dewson Fernando Freitas da Silva,Palmeiras,0,Fluminense,1,,,,,,
66,2014,8,Estádio Paulo Constantino,5681,27650,Héber Lopes,Palmeiras,0,Botafogo,2,,,,,,
67,2014,11,Estádio Municipal Paulo Machado de Carvalho,14970,27650,Wilton Sampaio,Palmeiras,1,Cruzeiro,2,,,,,,
68,2014,13,Allianz Parque,15206,27650,Marcelo de Lima Henrique,Palmeiras,1,EC Bahia,1,,,,,,
69,2014,15,Estádio Municipal Paulo Machado de Carvalho,20267,27650,Péricles Bassols Pegado Cortez,Palmeiras,1,São Paulo,2,,,,,,
70,2014,18,Estádio Municipal Paulo Machado de Carvalho,31178,,Ricardo Marques Ribeiro,Palmeiras,0,Internacional,1,,,,,,
71,2014,20,Estádio Municipal Paulo Machado de Carvalho,17173,27650,Cleisson Veloso Pereira,Palmeiras,1,Criciúma EC,0,,,,,,
72,2014,22,Estádio Municipal Paulo Machado de Carvalho,19350,43000,Anderson Daronco,Palmeiras,2,Flamengo,2,,,,,,
73,2014,26,Estádio Municipal Paulo Machado de Carvalho,14299,43000,Leandro Pedro Vuaden,Palmeiras,4,Chapecoense,2,,,,,,
74,2014,28,Estádio Municipal Paulo Machado de Carvalho,26940,43000,Sandro Ricci,Palmeiras,2,Grêmio,1,,,,,,
75,2014,29,Estádio Municipal Paulo Machado de Carvalho,30695,43000,Flavio Rodrigues de Souza,Palmeiras,1,Santos FC,3,,,,,,
76,2014,33,Estádio Municipal Paulo Machado de Carvalho,24368,43000,Émerson Luiz Sobral,Palmeiras,0,Atlético-MG,2,,,,,,
77,2014,35,Allianz Parque,35939,43000,Dewson Fernando Freitas da Silva,Palmeiras,0,Sport Recife,2,,,,,,
78,2014,1,Estádio Urbano Caldeira,7964,20120,Arilson Bispo da Anunciação,Santos FC,1,Sport Recife,1,,,,,,
79,2014,3,Estádio Urbano Caldeira,7934,20120,Ricardo Marques Ribeiro,Santos FC,0,Grêmio,0,,,,,,
80,2014,7,Estádio Cícero Pompeu de Toledo,7182,20000,Jailson Macedo Freitas,Santos FC,0,Flamengo,0,,,,,,
81,2014,14,Estádio Urbano Caldeira,12329,20120,Raphael Claus,Santos FC,0,Corinthians,1,,,,,,
82,2014,19,Estádio Municipal Paulo Machado de Carvalho,14205,30000,Felipe Gomes da Silva,Santos FC,3,EC Vitória,1,,,,,,
83,2014,30,Estádio Urbano Caldeira,6178,20120,Franscisco Carlos do Nascimento,Santos FC,0,Fluminense,1,,,,,,
84,2014,32,Estádio Urbano Caldeira,5607,20120,Jailson Macedo Freitas,Santos FC,1,Internacional,2,,,,,,
85,2014,34,Estádio Urbano Caldeira,4094,20120,Alinor Silva da Paixão,Santos FC,0,Cruzeiro,1,,,,,,
86,2014,36,Arena Pantanal,33247,,Flávio Rodrigues Guerra,Santos FC,0,São Paulo,1,,,,,,
87,2014,37,Estádio Urbano Caldeira,4269,20120,Paulo Henrique de Godoy Bezerra,Santos FC,2,Botafogo,0,,,,,,
88,2014,3,Estádio Jornalista Mário Filho,50687,82238,Marcos André Gomes da Penha,Fluminense,1,EC Vitória,2,,,,,,
89,2014,11,Estádio General Sílvio Raulino de Oliveira,4789,82238,Leandro Pedro Vuaden,Fluminense,1,Santos FC,0,,,,,,
90,2014,24,Estádio Jornalista Mário Filho,6840,82238,Héber Lopes,Fluminense,0,Grêmio,0,,,,,,
91,2014,27,Estádio Jornalista Mário Filho,11933,82238,Héber Lopes,Fluminense,0,Atlético-MG,0,,,,,,
92,2014,31,Estádio Jornalista Mário Filho,22537,82238,Marielson Alves Silva,Fluminense,2,Atlético-PR,1,,,,,,
93,2014,34,Estádio Jornalista Mário Filho,22608,82238,Péricles Bassols Pegado Cortez,Fluminense,1,Botafogo,0,,,,,,
94,2014,35,Estádio Jornalista Mário Filho,29482,82238,Elmo Alves Resende Cunha,Fluminense,1,Chapecoense,4,,,,,,
95,2014,4,Arena Barueri,14000,32500,Raphael Claus,São Paulo,1,Corinthians,1,,,,,,
96,2014,7,Estádio Cícero Pompeu de Toledo,14971,67428,Wilton Sampaio,São Paulo,1,Grêmio,0,,,,,,
97,2014,11,Estádio Cícero Pompeu de Toledo,42979,67428,Felipe Gomes da Silva,São Paulo,0,Chapecoense,1,,,,,,
98,2014,13,Estádio Cícero Pompeu de Toledo,46512,67428,Ricardo Marques Ribeiro,São Paulo,1,Criciúma EC,1,,,,,,
99,2014,25,Estádio Cícero Pompeu de Toledo,16076,67428,Ricardo Marques Ribeiro,São Paulo,1,Fluminense,3,,,,,,
100,2014,35,Estádio Cícero Pompeu de Toledo,22504,67428,Héber Lopes,São Paulo,1,Internacional,1,,,,,,
101,2014,37,Estádio Cícero Pompeu de Toledo,33334,67428,Antônio Denival de Morais,São Paulo,1,Figueirense FC,1,,,,,,
102,2014,1,Arena Condá,7178,25000,Rodrigo Nunes de Sá,Chapecoense,0,Coritiba FC,0,,,,,,
103,2014,3,Arena Condá,15009,25000,Wagner Reway,Chapecoense,0,Corinthians,1,,,,,,
104,2014,4,Arena Condá,19165,25000,Dewson Fernando Freitas da Silva,Chapecoense,1,Grêmio,2,,,,,,
105,2014,9,Arena Condá,7817,25000,Igor Junior Benevenuto,Chapecoense,2,EC Bahia,1,,,,,,
106,2014,14,Arena Condá,7431,25000,Igor Junior Benevenuto,Chapecoense,0,Figueirense FC,1,,,,,,
107,2014,16,Arena Condá,8817,25000,Franscisco Carlos do Nascimento,Chapecoense,1,Fluminense,0,,,,,,
108,2014,19,Arena Condá,2005,25000,Paulo Henrique Schleinch Vollkopf,Chapecoense,0,Goiás EC,0,,,,,,
109,2014,30,Arena Condá,15095,25000,Wagner do Nascimento Magalhães,Chapecoense,0,São Paulo,0,,,,,,
110,2014,31,Arena Condá,10334,25000,Anderson Daronco,Chapecoense,1,Santos FC,1,,,,,,
111,2014,34,Arena Condá,12749,25000,Luiz Flávio de Oliveira,Chapecoense,0,EC Vitória,1,,,,,,
112,2014,36,Arena Condá,14343,25000,Leandro Pedro Vuaden,Chapecoense,2,Botafogo,0,,,,,,
113,2014,5,Neo Química Arena,36694,49205,Jailson Macedo Freitas,Corinthians,0,Figueirense FC,1,,,,,,
114,2014,6,Estádio Doutor Osvaldo Texeira Duarte,13137,21004,Marcelo de Lima Henrique,Corinthians,1,Atlético-PR,1,,,,,,
115,2014,8,Estádio Doutor Osvaldo Texeira Duarte,17784,21004,Dewson Fernando Freitas da Silva,Corinthians,1,Cruzeiro,0,,,,,,
116,2014,12,Neo Química Arena,31031,68000,Sandro Ricci,Corinthians,2,Palmeiras,0,,,,,,
117,2014,18,Neo Química Arena,34889,68000,Paulo Henrique de Godoy Bezerra,Corinthians,1,Fluminense,1,,,,,,
118,2014,32,Neo Química Arena,28099,68000,Jean Pierre Goncalves Lima,Corinthians,2,Coritiba FC,2,,,,,,
119,2014,36,Neo Química Arena,36307,68000,Ricardo Marques Ribeiro,Corinthians,1,Grêmio,0,,,,,,
120,2014,2,Estádio Major Antônio Couto Pereira,12354,37182,Emerson de Almeida Ferreira,Coritiba FC,0,Santos FC,0,,,,,,
121,2014,4,Estádio Major Antônio Couto Pereira,10832,,Jean Pierre Goncalves Lima,Coritiba FC,0,Sport Recife,1,,,,,,
122,2014,6,Estádio Major Antônio Couto Pereira,11599,37182,Elmo Alves Resende Cunha,Coritiba FC,1,Internacional,1,,,,,,
123,2014,10,Estádio Major Antônio Couto Pereira,10383,37182,Charles Hebert Cavalcante Ferreira,Coritiba FC,0,Figueirense FC,2,,,,,,
124,2014,13,Estádio Major Antônio Couto Pereira,21296,37182,Leandro Pedro Vuaden,Coritiba FC,0,Corinthians,0,,,,,,
125,2014,15,Estádio Major Antônio Couto Pereira,13521,37182,Ricardo Marques Ribeiro,Coritiba FC,0,Flamengo,1,,,,,,
126,2014,18,Estádio Major Antônio Couto Pereira,6950,37182,Marcelo de Lima Henrique,Coritiba FC,0,Atlético-MG,0,,,,,,
127,2014,22,Estádio Major Antônio Couto Pereira,16201,37182,Dewson Fernando Freitas da Silva,Coritiba FC,3,São Paulo,1,,,,,,
128,2014,24,Estádio Major Antônio Couto Pereira,9521,37182,Vinicius Furlan,Coritiba FC,1,Cruzeiro,2,,,,,,
129,2014,26,Estádio Major Antônio Couto Pereira,9508,37182,Ricardo Marques Ribeiro,Coritiba FC,1,Atlético-PR,0,,,,,,
130,2014,36,Estádio Major Antônio Couto Pereira,18863,37182,Elmo Alves Resende Cunha,Coritiba FC,2,Palmeiras,0,,,,,,
131,2014,5,Estádio Manoel Barradas,8484,35632,Leandro Pedro Vuaden,EC Vitória,0,Palmeiras,1,,,,,,
132,2014,6,Estádio Alberto Oliveira,4694,35632,Vinicius Furlan,EC Vitória,2,Atlético-MG,3,,,,,,
133,2014,9,Estádio Alberto Oliveira,3152,35632,Paulo Henrique de Godoy Bezerra,EC Vitória,0,Sport Recife,1,,,,,,
134,2014,11,Estádio Manoel Barradas,15259,35632,Héber Lopes,EC Vitória,0,Corinthians,0,,,,,,
135,2014,13,Estádio Manoel Barradas,10637,35632,Sandro Ricci,EC Vitória,2,Grêmio,1,,,,,,
136,2014,15,Estádio Manoel Barradas,10897,35632,Jean Pierre Goncalves Lima,EC Vitória,0,Chapecoense,0,,,,,,
137,2014,17,Estádio Manoel Barradas,7112,35632,Marcelo de Lima Henrique,EC Vitória,0,Figueirense FC,1,,,,,,
138,2014,22,Estádio Manoel Barradas,6438,35632,Thiago Duarte Peixoto,EC Vitória,3,Fluminense,1,,,,,,
139,2014,26,Estádio Manoel Barradas,9505,35632,Sandro Ricci,EC Vitória,2,Botafogo,1,,,,,,
140,2014,29,Estádio Manoel Barradas,18366,35632,Raphael Claus,EC Vitória,0,Cruzeiro,1,,,,,,
141,2014,31,Estádio Manoel Barradas,8374,35632,Leandro Pedro Vuaden,EC Vitória,3,Criciúma EC,1,,,,,,
142,2014,33,Estádio Manoel Barradas,18035,35632,Wilton Sampaio,EC Vitória,1,São Paulo,2,,,,,,
143,2014,38,Estádio Manoel Barradas,8326,35632,Anderson Daronco,EC Vitória,0,Santos FC,1,,,,,,
144,2014,1,Estádio Olímpico Nilton Santos,8724,46931,Héber Lopes,Atlético-MG,0,Corinthians,0,,,,,,
145,2014,3,Estádio Raimundo Sampaio,6029,15000,Marcelo de Lima Henrique,Atlético-MG,0,Goiás EC,1,,,,,,
146,2014,4,Estádio Raimundo Sampaio,9048,15000,Héber Lopes,Atlético-MG,2,Cruzeiro,1,,,,,,
147,2014,7,Estádio Municipal João Lamego Netto,15668,,Wagner do Nascimento Magalhães,Atlético-MG,0,Criciúma EC,0,,,,,,
148,2014,8,Estádio Raimundo Sampaio,15447,,Raphael Claus,Atlético-MG,2,Fluminense,0,,,,,,
149,2014,11,Estádio Raimundo Sampaio,7558,15000,Vinicius Furlan,Atlético-MG,1,EC Bahia,1,,,,,,
150,2014,17,Estádio Raimundo Sampaio,19732,20000,Luiz Flávio de Oliveira,Atlético-MG,1,Internacional,0,,,,,,
151,2014,19,Estádio Raimundo Sampaio,18588,20000,Flávio Rodrigues Guerra,Atlético-MG,1,Botafogo,0,,,,,,
152,2014,21,Estádio Raimundo Sampaio,11873,15000,Jailson Macedo Freitas,Atlético-MG,0,Grêmio,0,,,,,,
153,2014,25,Estádio Raimundo Sampaio,20877,,Marcelo Aparecido Ribeiro de Souza,Atlético-MG,2,EC Vitória,0,,,,,,
154,2014,28,Estádio Raimundo Sampaio,15288,,Marielson Alves Silva,Atlético-MG,1,São Paulo,0,,,,,,
155,2014,34,Estádio Raimundo Sampaio,17327,,Thiago Duarte Peixoto,Atlético-MG,1,Figueirense FC,1,,,,,,
156,2014,37,Estádio Raimundo Sampaio,19029,23000,Pablo dos Santos Alves,Atlético-MG,1,Coritiba FC,2,,,,,,
157,2014,5,Arena da Baixada,766,41456,Grazianni Maciel Rocha,Atlético-PR,1,Chapecoense,1,,,,,,
158,2014,7,Arena da Baixada,1063,41456,Edivaldo Elias da Silva,Atlético-PR,2,Coritiba FC,0,,,,,,
159,2014,11,Arena da Baixada,0,41456,Claudio Francisco Lima e Silva,Atlético-PR,2,Criciúma EC,0,,,,,,
160,2014,12,Arena da Baixada,0,41456,Luiz Flávio de Oliveira,Atlético-PR,0,Fluminense,3,,,,,,
161,2014,17,Arena da Baixada,0,41456,Sandro Ricci,Atlético-PR,0,EC Bahia,0,,,,,,
162,2014,23,Arena da Baixada,17305,41456,Flavio Rodrigues de Souza,Atlético-PR,0,Internacional,1,,,,,,
163,2014,28,Arena da Baixada,14185,41456,Marcelo de Lima Henrique,Atlético-PR,3,Figueirense FC,0,,,,,,
164,2014,34,Arena da Baixada,14488,41456,Guilherme Ceretta de Lima,Atlético-PR,0,Sport Recife,1,,,,,,
165,2014,35,Arena da Baixada,14861,41456,Arnoldo Vasconcelos Figarela,Atlético-PR,1,Santos FC,1,,,,,,
166,2014,37,Arena da Baixada,12807,41456,Thiago Duarte Peixoto,Atlético-PR,1,Goiás EC,0,,,,,,
167,2014,5,Estádio Heriberto Hülse,13047,22000,Raphael Claus,Criciúma EC,0,Internacional,0,,,,,,
168,2014,8,Estádio Heriberto Hülse,8415,22000,Marcelo Aparecido Ribeiro de Souza,Criciúma EC,1,Coritiba FC,0,,,,,,
169,2014,12,Estádio Heriberto Hülse,7355,22000,Marcelo de Lima Henrique,Criciúma EC,1,EC Vitória,3,,,,,,
170,2014,14,Estádio Heriberto Hülse,9646,22000,Jailson Macedo Freitas,Criciúma EC,0,Cruzeiro,0,,,,,,
171,2014,17,Estádio Heriberto Hülse,14516,22000,Leandro Pedro Vuaden,Criciúma EC,0,Flamengo,2,,,,,,
172,2014,19,Estádio Heriberto Hülse,12269,22000,Igor Junior Benevenuto,Criciúma EC,0,Corinthians,0,,,,,,
173,2014,21,Estádio Heriberto Hülse,7915,22000,Alinor Silva da Paixão,Criciúma EC,1,Goiás EC,0,,,,,,
174,2014,23,Estádio Heriberto Hülse,8548,22000,Wilton Sampaio,Criciúma EC,1,Botafogo,1,,,,,,
175,2014,30,Estádio Heriberto Hülse,7641,22000,Ricardo Marques Ribeiro,Criciúma EC,0,Atlético-PR,1,,,,,,
176,2014,32,Estádio Heriberto Hülse,12388,22000,Dewson Fernando Freitas da Silva,Criciúma EC,1,São Paulo,2,,,,,,
177,2014,34,Estádio Heriberto Hülse,8850,22000,Raphael Claus,Criciúma EC,0,Grêmio,3,,,,,,
178,2014,35,Estádio Heriberto Hülse,4639,22000,Luiz Flávio de Oliveira,Criciúma EC,0,EC Bahia,1,,,,,,
179,2014,37,Estádio Heriberto Hülse,2498,22000,Wagner Reway,Criciúma EC,2,Sport Recife,2,,,,,,
180,2014,5,Estádio Adelmar da Costa Carvalho,14177,35000,Marcelo Aparecido Ribeiro de Souza,Sport Recife,1,EC Bahia,0,,,,,,
181,2014,8,Estádio Adelmar da Costa Carvalho,6893,35000,Marcelo de Lima Henrique,Sport Recife,0,Grêmio,0,,,,,,
182,2014,12,Estádio Adelmar da Costa Carvalho,16579,35000,Thiago Duarte Peixoto,Sport Recife,2,Atlético-MG,1,,,,,,
183,2014,18,Estádio Adelmar da Costa Carvalho,12869,35000,Luiz Flávio de Oliveira,Sport Recife,2,Criciúma EC,0,,,,,,
184,2014,22,Arena de Pernambuco,14581,35000,Felipe Gomes da Silva,Sport Recife,0,Internacional,0,,,,,,
185,2014,23,Estádio Adelmar da Costa Carvalho,13180,35000,Leandro Pedro Vuaden,Sport Recife,1,Coritiba FC,0,,,,,,
186,2014,25,Arena de Pernambuco,22248,35000,Marielson Alves Silva,Sport Recife,0,Cruzeiro,0,,,,,,
187,2014,30,Estádio Adelmar da Costa Carvalho,7780,35000,Marcelo de Lima Henrique,Sport Recife,0,Goiás EC,1,,,,,,
188,2014,32,Estádio Adelmar da Costa Carvalho,27779,35000,Alinor Silva da Paixão,Sport Recife,1,Figueirense FC,0,,,,,,
189,2014,33,Arena de Pernambuco,36615,,Elmo Alves Resende Cunha,Sport Recife,2,Flamengo,2,,,,,,
190,2014,4,Estádio Beira-Rio,28426,56000,Sandro Ricci,Internacional,2,Atlético-PR,1,,,,,,
191,2014,13,Estádio Beira-Rio,20258,56000,Wilton Sampaio,Internacional,1,Santos FC,0,,,,,,
192,2014,14,Estádio Beira-Rio,32643,56000,Anderson Daronco,Internacional,2,Grêmio,0,,,,,,
193,2014,16,Estádio Beira-Rio,29267,56000,Grazianni Maciel Rocha,Internacional,0,São Paulo,1,,,,,,
194,2014,28,Estádio Beira-Rio,24655,56000,Raphael Claus,Internacional,2,Fluminense,1,,,,,,
195,2014,29,Estádio Beira-Rio,33641,56000,Dewson Fernando Freitas da Silva,Internacional,1,Corinthians,2,,,,,,
196,2014,34,Estádio Beira-Rio,20786,56000,Marielson Alves Silva,Internacional,1,Goiás EC,0,,,,,,
197,2014,2,Arena Barueri,777,,Sandro Ricci,Figueirense FC,0,EC Bahia,2,,,,,,
198,2014,4,Estádio Municipal Jacy Scaff,7806,36000,Franscisco Carlos do Nascimento,Figueirense FC,0,Santos FC,2,,,,,,
199,2014,7,Estádio Orlando Scarpelli,4729,19908,Nielson Nogueira Dias,Figueirense FC,0,Goiás EC,1,,,,,,
200,2014,9,Estádio Orlando Scarpelli,4608,19908,Raphael Claus,Figueirense FC,1,Atlético-PR,3,,,,,,
201,2014,11,Estádio Orlando Scarpelli,6461,19908,Marcelo de Lima Henrique,Figueirense FC,0,Grêmio,1,,,,,,
202,2014,18,Estádio Orlando Scarpelli,15803,19908,Wilton Sampaio,Figueirense FC,1,São Paulo,1,,,,,,
203,2014,22,Estádio Orlando Scarpelli,7440,19908,Paulo Henrique de Godoy Bezerra,Figueirense FC,1,Criciúma EC,1,,,,,,
204,2014,24,Estádio Orlando Scarpelli,10245,19908,Ricardo Marques Ribeiro,Figueirense FC,1,Corinthians,0,,,,,,
205,2014,25,Estádio Orlando Scarpelli,6787,19908,Dewson Fernando Freitas da Silva,Figueirense FC,3,Palmeiras,1,,,,,,
206,2014,27,Estádio Orlando Scarpelli,15727,19908,Flávio Rodrigues Guerra,Figueirense FC,1,Flamengo,2,,,,,,
207,2014,31,Estádio Orlando Scarpelli,7843,19908,Pablo dos Santos Alves,Figueirense FC,1,Cruzeiro,1,,,,,,
208,2014,33,Estádio Orlando Scarpelli,15102,19908,Héber Lopes,Figueirense FC,1,Chapecoense,0,,,,,,
209,2014,38,Estádio Orlando Scarpelli,7027,19908,Marielson Alves Silva,Figueirense FC,1,Internacional,2,,,,,,
210,2014,6,Estádio Alfredo Jaconi,7010,60540,Flavio Rodrigues de Souza,Grêmio,2,Botafogo,1,,,,,,
211,2014,15,Arena do Grêmio,27112,60540,Wilton Sampaio,Grêmio,2,Criciúma EC,0,,,,,,
212,2014,23,Arena do Grêmio,16759,60540,André Luiz de Freitas Castro,Grêmio,1,Chapecoense,0,,,,,,
213,2014,27,Arena do Grêmio,11659,60540,Marcelo de Lima Henrique,Grêmio,2,Sport Recife,0,,,,,,
214,2014,30,Arena do Grêmio,16979,60540,Vinicius Furlan,Grêmio,1,Figueirense FC,0,,,,,,
